numStars,NumAuthors,NumBlobs,LatestCommitDate,projectID,EarlistCommitDate,rootFork,communitySize,NumCommits,NumFiles
1473,358,60286,1599835719,1iget_habitat,1328242566,habitat-sh_habitat,368,26955,24461
,10184,15443,1599837661,1krisortiz1_intro-to-rake-v-000,1447687971,learn-co-students_intro-to-rake-v-000,3509,18750,10517
1,10649,12107,1599938736,1krisortiz1_sinatra-mvc-file-structure-v-000,1442351964,learn-co-students_sinatra-mvc-file-structure-v-000,3687,19500,12618
,10654,6634,1599933948,1krisortiz1_translating-orm-to-ar-v-000,1447709588,learn-co-students_translating-orm-to-ar-v-000,3495,15893,17974
123,329,57746,1599242107,1mahesh_azure-sdk-tools,1323130668,Azure_azure-sdk-tools,349,19772,17025
342,352,209213,1599191986,1ozturkbe_SU2,1372449469,su2code_SU2,434,39458,180116
914,616,15625,1598944794,1st1_peps,963469988,python_peps,558,29125,4128
10279,678,20440,1599147046,1ven_ramda,1371846755,ramda_ramda,1062,5855,4281
,59,36388,1589479662,1yvT0s_open-source-search-engine,1375474063,,367,12928,5263
72,423,9434,1599064064,20uf_http-kernel,1282338595,symfony_http-kernel,66,5696,475
2577,256,69019,1582271941,2325407504_Aloha-Editor,1276251782,alohaeditor_Aloha-Editor,707,16619,67146
337,201,33804,1599747548,2333Ge_dcm4che,1284554299,dcm4che_dcm4che,389,5146,6462
315,91,117859,1597534286,253056965_frogatto,1214460365,frogatto_frogatto,115,15127,43231
2373,543,51924,1599231986,2B2TMCBE_Nukkit,1396634737,Bukkit_CraftBukkit,467,13234,12364
4,86,335649,1598906086,2Tiramisu_ice,988986936,zeroc-ice_ice,479,30679,35475
1468,5506,346836,5700505748,2hanson_Android-Terminal-Emulator,635884812,jackpal_Android-Terminal-Emulator,7839,308301,134178
895,335,17515,1598920579,2php_premake-core,1207505441,premake_premake-core,372,5457,6689
311,385,9675,1598745770,2rba_gitlab-shell,1359910556,gitlabhq_gitlab-shell,543,6183,4861
412,57,26121,1583726197,31z4_meta,1337702003,meta-toolkit_meta,207,5995,9922
428,193,25829,1598882501,38_bedtools2,1239301918,arq5x_bedtools2,442,6297,4762
17,132,11862,1600081968,3drobotics_DronecodeSDK,1473083652,Dronecode_DronecodeSDK,144,6989,1499
976,722,153700,1598589416,3gbug_drill,1283297802,apache_drill,1156,29551,93238
14,110,12315,1591441577,3mily_laser_shark,1396484267,lighthouse-labs_laser_shark,52,5078,2146
121,87,29551,1598972226,3nder_hwloc,1233669194,open-mpi_hwloc,81,12620,6100
1337,402,14766,1598602669,3runoDesign_fulcrum,1297243555,malclocke_fulcrum,531,6087,2504
428,151,14584,1596839990,462960_cerebral,1431171605,cerebral_cerebral,126,5249,6033
,90,17591,1597657243,465060874_bootstrap-table-examples,1418705087,,1633,7052,8348
1480,710,141037,1598860000,49296904_dojo,1170394438,dojo_dojo,1829,69936,68074
,374,17854,1598990949,4cesc_zstd,1422061096,,849,10042,1664
281,137,19759,1597193816,4eek_learninglocker,1391008814,LearningLocker_learninglocker,205,6052,9545
108,97,75478,1599573223,4rthem_Phraseanet,1297868529,alchemy-fr_Phraseanet,63,20569,30607
4057,153,67599,1599658492,55ideas_fnordmetric,1242477858,paulasmuth_fnordmetric,527,19019,27305
173,268,185660,1599986834,570gina_pharo,1469440529,pharo-project_pharo,156,15515,297246
1190,286,54727,1598350308,5X5G_Cosmos,1188381361,CosmosOS_Cosmos,392,24195,25899
,306,25412,1596309775,6035_tests,1360135378,,170,8056,10146
1,281,23328,1597326177,64bites_64bites.github.io,1223478816,,249,6777,10435
1931,568,103895,1599282113,6aditya8_vscode-python,1246516707,DonJayamanne_pythonVSCode,816,29611,17845
62,225,18694,1599057948,818ajian_mapknitter,1240770881,publiclab_mapknitter,118,6090,21927
154,334,48339,1598594339,82goober82_apt,1049645091,Debian_apt,186,14313,2155
218,1173,44538,1599219815,87priyanka_gedit,892674291,GNOME_gedit,241,16980,4620
28,206,26543,1599508217,8e80_vc-storefront-core,1426896505,VirtoCommerce_vc-storefront-core,303,8693,6629
385,102,36288,1597400428,920020796_moneymanagerex,1146705958,moneymanagerex_moneymanagerex,163,20712,4978
12,178,132212,1598388574,99sono_mojarra,1193247640,jboss_mojarra,121,34799,52293
66,161,12771,1599773702,9sdv_CaImAn,1438869525,simonsfoundation_CaImAn,173,5636,6524
,209,76600,1598888477,A3Sec_canopsis,1306224211,,40,34993,104531
,6221,9508,1599996655,A7madXatab_react-updating-state-lab-re-coded-erbil-2018,1470090642,learn-co-students_react-updating-state-lab-re-coded-erbil-2018,2085,8510,105
,4456,30768,1599865512,AAM77_has_secure_password_lab-v-000,1449718860,learn-co-students_has_secure_password_lab-v-000,1933,12889,14563
,4921,245957,1600216610,AAsriyan_Data-Structures,1394224397,,7568,119417,207819
3,153,37457,1564756350,ABartfast_glife,1425773585,morgolon_glife,43,13550,5053
120,210,21333,1599456321,ACA789_openscope,1408166315,openscope_openscope,222,12088,3765
,4436,1934,1599956516,ACHChi_html-tables-lab-v-000,1446478595,learn-co-students_html-tables-lab-v-000,675,6725,55
19,122,28045,1599862236,ADKGroup_kpi,1423806985,kobotoolbox_kpi,73,8665,10604
171,104,5666,1599203761,AEITS_vm,1464953909,nextcloud_vm,142,6693,141
403,357,20873,1597245365,AEtherC0r3_osem,1348299618,openSUSE_osem,422,8801,3525
,291,7852,1598876519,AIPYX_h5py,1210021147,,325,5295,1128
367,103,34059,1599575764,AIWEBBOT_biostar-central,1300799644,ialbert_biostar-central,192,9239,10944
,3189,64572,1599569852,ALTR8_rails-amusement-park-web-0217,1404423334,learn-co-students_rails-amusement-park-web-0217,1573,14128,21110
,129,13993,1533074788,AOSB-Defy_Central_device_common_4.2,1303129033,Kayant_Central_device_common_4.2,272,8798,9471
194,298,10845,1598658139,AOSC-Dev_WALinuxAgent,1339009475,Azure_WALinuxAgent,279,5920,1103
216,353,148425,1585240767,ASU_openscholar,1245856514,openscholar_openscholar,155,63048,434465
18,407,14073,1599899232,ASzc_keycloak-documentation,1446556169,keycloak_keycloak-documentation,547,5245,5939
71,112,8695,1599624587,ATenderholt_cclib,1141493002,cclib_cclib,98,5145,2272
1581,575,28911,1496100127,Abadasoft_vcap,1302578167,cloudfoundry_vcap,747,16296,19930
37,249,17666,1585763429,AbelardLiu_congress,1375725560,openstack_congress,50,10447,8296
428,176,14396,1554201460,Abioy_sheepdog,1258394583,sheepdog_sheepdog,289,6162,3343
20,136,9823,1547860404,Abu3safeer_gdt-translations,1361258904,greenheartgames_gdt-translations,98,9362,34
207,112,49950,1598646398,AccessibleFuture_Omeka_a11y,1146245482,omeka_Omeka,188,7667,19741
,140,113974,1599215568,Acidburn0zzz_Xenomai,1128682684,,61,14501,19494
1297,268,23396,1599010821,Acidburn0zzz_flatpak,1418821544,flatpak_flatpak,265,15568,1789
71,96,30477,1598781972,Acrobot_LK8000,1292426186,LK8000_LK8000,51,10548,5054
14,106,29334,1599484120,Adam-_unrealircd,951777944,unrealircd_unrealircd,78,13306,1502
3780,180,4828,1598769465,AdamBurgess_jspm-cli,1363996130,jspm_jspm-cli,305,5472,432
117,287,35272,1599830079,AdamWill_openQA,1258641407,os-autoinst_openQA,285,20373,8192
273,268,42049,1598391884,Adaptivity_BiomesOPlenty,1364496323,Glitchfiend_BiomesOPlenty,249,6269,16595
28,486,158728,1598638256,Adcaelo_ezpublish-legacy,1030960343,ezsystems_ezpublish-legacy,441,36341,58161
,412,44501,1599771822,Adcroft_FMS,959054400,,155,16601,13624
,209,19576,1599855108,AdnanBoota_search-guard,1432558436,ballesterosam_search-guard,556,11068,2594
80,327,117679,1599413167,Adrielpin_gatein-portal,1250162025,gatein_gatein-portal,204,19777,25100
59,295,54362,1599243006,Advent51_cdf,1213712154,webdetails_cdf,263,13523,42666
1,339,6243,1553954213,Aersaud_android_device_samsung_d710-1,1307288374,Evervolv_android_device_samsung_d710,292,5943,2407
300,162,16734,1599192000,AestheticIntegration_merlin,1357589800,ocaml_merlin,144,7530,7752
189,299,75812,1599412520,AgnesHH_mdanalysis,1201779753,MDAnalysis_mdanalysis,187,15185,5964
,90,10521,1584721329,Akasurde_ganeti_webmgr,1263528943,,59,5783,4877
33,135,53586,1599919832,Akshaj5_mzmine2,1144617604,mzmine_mzmine2,129,13797,29636
116,245,20191,1599914716,AlabamaMike_zypper,1161753627,openSUSE_zypper,65,8606,532
461,113,11996,1594894324,Aleksandyr_ignite-ui,1466438446,IgniteUI_ignite-ui,88,7127,2937
48,350,133914,1599053356,AleksovAnry_vdsm,1285940623,oVirt_vdsm,110,121603,20161
71,172,89944,1598768613,AlexL5673_robertalab,1394116976,OpenRoberta_robertalab,106,13443,57367
446,135,30961,1599423340,AlexTalker_otter,1370375402,OtterBrowser_otter-browser,219,9541,1857
112,425,19233,1599675653,Alexander198961_btrfs-progs,1169844686,kdave_btrfs-progs,209,14235,1224
,657,64886,1598433604,AlexanderHeo_memory_match,1444164180,,337,19253,39123
,149,66956,1599014502,AlexanderSher_PTVS,1299631751,microsoft_PTVS,608,15088,28706
78,355,115659,1599749786,AlexanderWeyman_espresso,1005663669,espressomd_espresso,171,36057,32961
3272,204,23079,1600275085,AlexandreDubray_scala-native,1439212988,scala-native_scala-native,251,8471,6064
36,103,57539,1557396828,AlexandreProenca_mmc,1151679257,mandriva-management-console_mmc,45,14149,10641
20,186,10373,1597960554,AlexxNica_ironic-inspector,1411996405,openstack_ironic-inspector,36,6566,2454
,641,82935,1598887641,AliRezaTaleghani_fuel-library,1300765665,stackforge_fuel-library,244,51639,24076
212,131,35393,1599296169,Aman8050_domjudge,1084881957,DOMjudge_domjudge,170,13206,14172
473,480,8304,1598718749,Americas_hamster,1186008976,projecthamster_hamster,357,5210,969
,120,16617,1596547457,AmesianX_monkey,1200952150,,205,6054,5519
50,216,68442,1598907094,Ameya05_airavata,1310239303,apache_airavata,143,12736,25646
66,85,23371,1598972354,AmokSolderer_mpf,1403853973,missionpinball_mpf,75,8308,3662
,404,411705,1599764689,AncaSC_gromacs,878573177,,234,64203,201236
166,59,27790,1598793832,AndSDev_oolite,1113940398,OoliteProject_oolite,56,7847,1406
114,250,134248,1598836947,AndWac_opensmalltalk-vm,1003965109,OpenSmalltalk_opensmalltalk-vm,188,33264,159067
69,204,26276,1521570338,Andolamin_moonstone,1355971265,enyojs_moonstone,25,14304,6598
,88,11191,1599019258,AndreaEdwards_ProDy,1288541642,,82,7874,1989
63,108,14089,1598845789,AndresPozo_phd2,1249082892,OpenPHDGuiding_phd2,64,6723,13653
326,118,17919,1598642698,AndrewBeers_glue,1305754671,glue-viz_glue,139,9096,2365
166,570,259028,1599031376,AngeloTrotta85_inet,1064278069,inet-framework_inet,741,53599,113123
2107,91,20036,1531232162,Anmo_Ink,1321451574,sapo_Ink,363,5374,11494
1892,247,21357,1599715071,Anna-Myzukina_gonum,1367055328,gonum_gonum,450,10062,3861
323,79,73403,1599502559,Apokryphos_TrenchBroom,1268691743,kduske_TrenchBroom,72,11610,9832
341,400,102155,1599566522,Arakmar_bareos,1019591331,bareos_bareos,317,42858,35355
35,102,18546,1600203156,ArchimedesDigital_spotlight,1384890559,projectblacklight_spotlight,60,8212,6150
,571,26814,1599216895,Ariansyahputra_gnome-online-accounts,1303156275,,155,12887,2324
70,134,40906,1598778777,ArtexTrading_facturascripts,1330518100,NeoRazorX_facturascripts,136,8091,7546
,110,57450,1597246518,ArturB_snort3-perf,1396888764,,220,5179,6949
,127,16213,1599577236,AshFurrow_metaphysics,1445536191,,63,7669,2655
124,63,22419,1598815947,Astilane_EliteDangerousDataProvider,1453303647,cmdrmcdonald_EliteDangerousDataProvider,68,13520,2427
4,78,16089,1599013567,AtlasOfLivingAustralia_ala-name-matching,1226961187,,59,8358,4457
10,381,30634,1597185025,Attil_contrail-test,1384822999,Juniper_contrail-test,134,34958,7620
49,90,75356,1599705541,Austinsmom_IMathAS,1172818319,drlippman_IMathAS,48,10344,40792
,641,1018730,1599564914,Avenash_sci,1130111016,,196,366778,214165
92,105,9110,1598560234,AxxL_pycsw,1291329074,geopython_pycsw,130,5535,4053
130,183,19127,1596110565,Aylarius_victoire,1322139804,Victoire_victoire,97,8800,6658
148,254,81500,1599255281,BEMNETADEFIS_OpenMDAO-Framework,1224767710,OpenMDAO_OpenMDAO-Framework,305,32739,22045
8,85,22928,1598629333,BackEndTea_OpenConext-engineblock,1280316883,OpenConext_OpenConext-engineblock,31,8561,12487
849,110,80863,1593814669,Backs_nodatime,1257712080,nodatime_nodatime,207,13494,45047
744,96,18482,1599759919,BenFradet_unison,1379623445,unisonweb_unison,80,7207,2269
,71,9724,1593546369,Berenco_texworks,1188684575,,80,6397,6111
342,347,33859,1597987635,BigDataTechOnGitHub_incubator-hawq,1354317104,apache_incubator-hawq,278,7057,26502
,54,149249,1580581148,Blendify_blender-manual-translations,1449842471,,1,8849,111914
80,68,34225,1596767706,Bongs_vish,1326370050,ging_vish,52,16021,14854
29,59,15015,1598736439,Boumpoulina_First1KGreek,1461069126,OpenGreekAndLatin_First1KGreek,51,6547,6893
36,153,20026,1577053837,BradWalker_omnios-build,1327088585,omniti-labs_omnios-build,109,9992,9555
125,66,22593,1598608128,BrankoVukmirovic_freesound,1204544869,MTG_freesound,55,7159,11445
,343,10689,1600371686,CIMAC-CIDC_cidc-snakemake,1321223608,,215,6231,2383
14,209,15516,1599348441,CLOVIS-AI_dokka,1405075098,Kotlin_dokka,123,7834,4499
35,770,102763,1600022001,CNlukai_ovsdb,1374186023,opendaylight_ovsdb,80,309835,22482
32,97,16042,1598661329,ChazDazzle_fpdb-chaz,1217821468,,88,10011,3374
,582,86046,1599497577,Cuperino_KWin-Invert-Plus-Hue-Effect,935105202,,66,36070,5721
29,81,10063,1599129836,DZoin_aimmo,1436875811,ocadotechnology_aimmo,46,5842,1909
183,162,39944,1600079888,DanielWeitenauer_redaxo,1278344029,redaxo_redaxo,83,13695,17004
,88,4496,1599252563,Didimension_123,1461340718,,3,7830,169
,89,17752,1598636021,E3SM-Project_fates,1449179930,,51,5718,11303
,66,28182,1553701001,EGroupware_phpgwapi,977170196,,1,8551,12944
837,73,11127,1599885658,El-Psy-Congrooo_js-joda,1445020404,js-joda_js-joda,72,5225,2736
,59,41694,1598992782,EuPathDB_WSF,1051212091,,3,29347,69786
,111,27809,1599139190,Ezio47_oskari-server,1377613332,,41,8695,9935
17,67,49983,1598851067,FKint_Litus,1311788092,LitusProject_Litus,3,12568,9356
1,124,10561,1600081561,Flurbos_connect,1424631533,trezor_connect,125,5174,1585
29,569,9322,1598884190,GNOME_cheese,1177171142,,65,5139,1283
8,124,47597,1599055338,GRyall_configuration-modules-core,1228410085,quattor_configuration-modules-core,58,9108,4663
,82,30133,1599861234,GSCTeam_mariadb-columnstore-engine,1452109385,,27,6286,21634
,51,17656,1598630031,GUDHI_branches,1327480666,,7,7040,34200
13,62,10884,1599753615,GoOz_cozy-ui,1420583214,cozy_cozy-ui,24,5632,3288
,149,342722,1599325762,GudTech_MonetDB,964612889,,53,225408,56444
93,93,76348,1527593235,H91011_PisiLinux,1361895708,pisilinux_PisiLinux,70,18605,71563
496,147,7257,1598893613,HalleyAssist_meta-resin,1401789531,resin-os_meta-resin,73,7409,2863
48,73,14797,1598623556,Hennnnes_liveblog,1412599895,liveblog_liveblog,88,9555,2553
52,119,17642,1599045711,IDPF_epub-revision,1276429373,,24,7247,32965
9,60,173688,1599665255,IHTSDO_snow-owl,1420803074,,6,15539,35050
1,211,81312,1599267179,IgniteUI_ignite-js-blocks,1393425236,,124,41411,32071
2,69,89923,1593632998,InfotecMX_swb,1213717520,,17,391378,42269
493,77,19992,1599579711,JonFowler_clash-compiler,1334386650,clash-lang_clash-compiler,107,7672,2599
9,240,42159,1598707346,KDE_akonadi,1136931092,,11,12998,4167
,132,34610,1598986229,KDr2_ECL,993575684,,94,11205,8090
33,73,7510,1599237329,Lab41_poseidon,1462891230,,75,5631,1526
63,104,9539,1484613479,Luke1298_Labs,1308337864,Foundations-of-Applied-Mathematics_Labs,66,9178,8256
,109,3095,1598468307,MIPS_external-eigen,1342562584,,64,13345,1942
,78,51905,1598558889,MIPS_prebuilts-gradle-plugin,1374274624,,37,7245,37224
,186,21863,1568245584,MIPS_system-connectivity-shill,1298497741,,15,9885,2529
,112,16297,1581815949,MirBSD_ssh,938379218,,1,6152,432
,51,63347,1599744533,MrMandu_xorp,1039650641,,74,12987,60440
4,122,9378,1599239398,NCAR_wrf_hydro_training,1342126305,,66,5014,10174
,144,7567,1585007024,OBF_OBF.github.io,966599090,,1,7641,847
4,59,11734,1599493608,OpenVZ_prl-disp-service,1432557280,,7,6517,1641
,115,23717,1598527929,Opetushallitus_haku,1346332875,,1,10438,4277
,79,15647,1598489930,Opetushallitus_koulutusinformaatio,1364467091,,1,5181,2208
22,157,43985,1600150299,PSTSs_ipst,1460022128,itesla_ipst,32,11212,12324
,1059,64131,1531400712,Riverhac_android_kernel_huawei_berkeley,1305127773,moepda_android_kernel_huawei_berkeley,3,5040,62511
,161,32123,1594704289,SSWConsulting_SSW.Rules,1238575600,,2,43969,6790
16,222,10852,1599048127,SU34_masterjava,1463087989,JavaOPs_masterjava,264,6953,2802
80,157,69678,1598886326,SonTG_gama,1323627996,gama-platform_gama,53,11573,25881
14,99,243,1596081365,UAVXP_luadev,1264269649,Noiwex_luadev,16,10384,26
,61,22956,1599619907,VEuPathDB_ApiCommonModel,1249922920,,1,17240,1425
,79,591,1483625882,addhaloka_libsepol,1327411598,,98,10393,321
14,87,19804,1529351296,adobe_skia,1229529583,,20,11505,1570
,106,42045,1599863310,alhadheri_cube,1443035699,,77,11984,41334
65,83,40510,1598928298,ali-sao_enact,1465853373,enactjs_enact,13,18846,11982
4,69,117494,1600097694,alquez_pentoo,1227980105,gentoo-mirror_pentoo,54,21101,18577
,104,37511,1598372624,augin_oscam,1238859415,,81,24151,4706
20,67,81654,1599437811,baowee_code_saturne,1185457689,code-saturne_code_saturne,16,16113,8539
11,64,11998,1600396152,bishopZ_stoplight.io,1422669010,stoplightio_stoplight.io,9,7281,2159
,203,126156,1583601928,bitbucket.org_jmdaweb_screenreadertranslations,1234915423,,1,55215,165303
8,163,7341,1599584297,bjh83_phosphor-host-ipmid,1443023849,openbmc_phosphor-host-ipmid,45,5915,1062
,336,15036,1495552720,bmedx_modulestore,1337035401,,1,7231,2798
,255,652,1512280702,bmintz_thumbnail-finder,1213754427,,1,8011,205
,62,63759,1322678903,breskeby_scala,1045143513,,1,15445,12758
26,52,25020,1596994635,briot_aws,947935889,AdaCore_aws,22,18245,4481
,60,20849,1545899583,cadyrov_oborot,1350475326,,14,5613,10410
,2100,61038,1571167254,carlitros900_android_kernel_amazon_karnak,1000710000,,1,6732,52997
,54,57352,1597921088,cczyx_rog,1306166562,,21,14283,84784
5,119,146326,1512138372,clepple_fink-dists,1029711022,danielj7_fink-dists,2,67764,90983
2,128,205429,1599786339,dak180_fink-dists,1025095295,fink_fink-distributions,26,217496,112572
,409,398343,1551908360,dankamongmen_s-i,961609673,,4,59254,32646
,166,14161,1597951130,dkmn_quiz,1120689168,,29,5498,1812
1,215,8287,1599836229,dohq_pcf-release-notes,1393627091,pivotal-cf_pcf-release-notes,33,7608,144
42,93,35554,1599688888,dopy_c2cgeoportal,1317289106,camptocamp_c2cgeoportal,41,18319,12372
,1538,107268,1587693496,dylex_pidgin,953780991,Distrotech_pidgin,10,182913,12259
1,103,19894,1457799387,earthGavinLee_Optware,1093949218,Optware_Optware,1,13104,3582
24,93,219680,1599768944,ecooke_univention-corporate-server,1178261441,univention_univention-corporate-server,19,75448,65839
11,93,164810,1599882889,edina_lockss-daemon,1025137796,lockss_lockss-daemon,9,63071,10979
,788,38469,2124259706,emaste_drm-subtree,1212019799,,1,18233,1543
11,109,13278,1598450010,epam_firecloud-ui,1434039965,broadinstitute_firecloud-ui,6,8177,826
,160,2549,1598610291,f2prateek_vogar,1272056554,,45,7184,629
67,54,68561,1599832799,fajb_fiat-crypto,1441916956,mit-plv_fiat-crypto,33,9592,31336
43,51,14082,1598644290,fhk_Dallinger,1408575196,Dallinger_Dallinger,29,9682,2245
,1789,53884,1562440782,gtel3g_kernel_samsung_gtel3g,1000710000,ma3axata_kernel_samsung_gtel3g,4,6758,46059
,140,105867,1599263849,gxt_FreeRTOS,1146562457,,37,24207,565970
,367,700919,1521865183,hakrtech_openbsd-src0-test,814005421,,1,188722,141106
11,90,55464,1599764521,hlmya_titan.EclipsePlug-ins,1421097216,eclipse_titan.EclipsePlug-ins,33,42181,9225
1,61,45654,1598038546,hyoo_p3_web,1418228763,PATRIC3_p3_web,22,6319,28732
54,65,16302,1591386676,iankm_semesterly,1450856990,noahpresler_semesterly,78,30653,2419
86,397,11186,1480467600,iflin_tw-law-corpus,101577600,victorhsieh_tw-law-corpus,3,11189,2695
54,2303,5233,1559214696,j2sol_sandbox,1333148029,openstack-dev_sandbox,39,10708,2796
